id,text,label,dataset_type,predict_label
67173,"chuyện đời cộng sản lưu vong * 43) tại trời âu, trong bữa tiệc chúc mừng phái đoàn cộng sản sang thăm, khách tham dự thì cũng đều là gốc gác truyền thống ba đời cách mạng hết chứ chẳng có ai tử tế gì. chuyện gì cũng nói, chỉ riêng chuyện rằng tại sao ngày xưa bác hồ hô hào người dân đi chết hay đi giết đồng bào để đuổi tây đuổi mỹ, rồi để bây giờ đám cộng sản bọn nó được ngồi đây khui rượu tây ăn mừng thì không nói. bọn cộng sản hạ cánh nơi trời âu rất thích những buổi tiệc như thế này",1,dev,0
67182," * trương lang vương * có bạn sẽ hỏi là tại sao những nơi như thanh hóa, nghệ an, hà tĩnh, tp hồ chí minh..",1,dev,0
67185,"vì sao bạn ủng hộ putin? các bạn bảo vệ đảng cộng sản vn, mình hiểu các bạn. cha mẹ các bạn có thể là đảng viên đảng cs, bản thân các bạn ăn cây nào rào cây ấy. nhưng các bạn ủng hộ putin mình hoàn toàn không hiểu các bạn",0,dev,1
67199,"lại tiếp tục đổi tên sổ hồng theo luật đất đai mới! mỗi năm đổi mới bằng cách đổi tên gọi, hết căn cước công dân rồi lại đến sổ hồng. các vị ngồi không rảnh quá cứ phải nghĩ ra mấy cái tên mới để đổi. ngày 04 tháng ba, 2024, báo pháp luật đưa tin, sổ hồng có tên gọi mới theo luật đất đai 2024",0,dev,1
67203," tôi thắc mắc rằng tại sao việc vi phạm pháp luật công khai trong thu chi ở các trường học cộng với việc ép buộc học thêm một cách phản giáo dục lại không bị xử lý hình sự mà cứ mãi thả nổi như thể không có quốc pháp thế này? *hình, một hiệu trưởng phải giải trình về việc thu tiền quỹ lớp sau khi phụ huynh đăng tải lên mạng xã hội.",0,dev,1
67223,"bình thuận: khoảng 200 xe máy tang vật tạm giữ cháy rụi ở kho của công an huyện tánh linh. công an tỉnh bình thuận, bước đầu xác định hàng trăm xe máy là tang vật vi phạm hành chính bị cháy hoàn toàn. câu hỏi đặt ra, ai sẽ chịu trách nhiệm về việc cháy xe của công dân? và cách thu giữ phương tiện kiểu này có thực sự vì để tốt cho dân?",1,dev,0
67235," luật an ninh mạng được quốc hội nước cộng hòa xã hội chủ nghĩa việt nam thông qua ngày 12/6/2018 khẳng định, không gian mạng là mạng lưới kết nối của cơ sở hạ tầng công nghệ thông tin, bao gồm mạng viễn thông, mạng internet, mạng máy tính, hệ thống thông tin, hệ thống xử lý và điều khiển thông tin, cơ sở dữ liệu; là nơi con người thực hiện các hành vi xã hội không bị giới hạn bởi không gian và thời gian. không gian mạng quốc gia là không gian mạng do chính phủ xác lập, quản lý và kiểm soát(3). trên không gian mạng, việt nam có hệ thống thông tin quan trọng về an ninh quốc gia",0,dev,1
67239," đây là quan điểm, tư tưởng cơ bản, xuyên suốt của đảng, quyết định thắng lợi cuộc đấu tranh bảo vệ an ninh, chủ quyền quốc gia trên không gian mạng. các nguyên tắc cần quán triệt trong bảo vệ an ninh quốc gia trên không gian mạng bao gồm: tuân thủ hiến pháp, pháp luật, bảo đảm lợi ích của nhà nước, quyền và lợi ích hợp pháp của tổ chức, cá nhân; đặt dưới sự lãnh đạo của đảng cộng sản việt nam, sự quản lý thống nhất của nhà nước, huy động sức mạnh tổng hợp của hệ thống chính trị và toàn dân tộc; lực lượng chuyên trách bảo vệ an ninh quốc gia trên không gian mạng làm nòng cốt. kết hợp chặt chẽ giữa nhiệm vụ bảo vệ an ninh quốc gia với nhiệm vụ xây dựng, phát triển kinh tế, văn hóa, xã hội",0,dev,1
67240," chủ động phòng ngừa, đấu tranh làm thất bại mọi âm mưu và hoạt động xâm phạm an ninh quốc gia trên không gian mạng. bảo vệ an ninh quốc gia trên không gian mạng là bảo vệ chế độ chính trị và nhà nước cộng hòa xã hội chủ nghĩa việt nam, bảo vệ độc lập, chủ quyền, thống nhất, toàn vẹn lãnh thổ việt nam trên không gian mạng; bảo vệ an ninh về tư tưởng và văn hóa, khối đại đoàn kết toàn dân tộc, quyền lợi và lợi ích hợp pháp của các cơ quan, tổ chức, cá nhân trên không gian mạng; bảo vệ an ninh trong các lĩnh vực kinh tế, quốc phòng, đối ngoại và các lợi ích khác của quốc gia trên không gian mạng; bảo vệ bí mật nhà nước và các mục tiêu quan trọng về an ninh quốc gia trên không gian mạng; phòng ngừa, phát hiện, ngăn chặn, đấu tranh làm thất bại và loại trừ các hoạt động xâm phạm an ninh quốc gia, nguy cơ đe dọa an ninh quốc gia trên không gian mạng.",0,dev,1
67245," người cúi mặt xuống người đưa mắt mình nhau, trong bữa có thịt cá ngon lành nhưng ai cũng nuốt không trôi, bởi thấy bố đau mẹ cực như vậy thì phận làm con làm sao mà vui được. rồi tự giận nhất là có muốn giúp thì cũng không biết phải giúp như thế nào mới đúng mới hay, mới phải phép đúng đạo cho cháu chắt nhìn vào rồi học theo ý tứ. đúng lúc này thì tự nhiên con bé chạy tới chỗ ông nội, ngồi sát vào ông rồi đưa tay chùi chỗ đồ ăn đang dính trên mép của ông",0,dev,1
67249," nói rằng họ nhà mình phải có phúc lắm thì mới sinh ra được đứa cháu ngoan đến như vậy. mẹ gật đầu với bác cả, lúc gật thì mặt của mẹ cứ hếch lên đầy tự mãn, bởi gì chứ ai mà khen con của mẹ thì bao nhiêu mẹ cũng nhận chứ không ngại gì. còn cái chuyện mà con của mẹ tốt, con của mẹ ngoan, con của mẹ đẹp, con của mẹ giỏi, con của mẹ là phúc tinh",0,dev,1
67250,..thì lúc vừa đẻ con ra mẹ đã biết rồi,0,dev,1
67256," thắp hết thủ đô, không tìm ra hồn cũ hồn của những người từng có núi có sông chỉ khẽ tan đi như sương lườn qua ngõ chấm hết ngậm ngùi chẳng dắt cháu dắt con nào biết thật thà..",1,dev,0
67260, tới một chút tâm linh tương thông cũng không có. xác không hồn như đèn không thắp ngóng suốt đời chỉ thấy tối lui thui lòng không ngay như bình không đáy rót dẫu nhiều chẳng chứa nổi nửa chung.,1,dev,0
67270,"mừng kỉ niệm 77 năm ngày quốc khánh nước cộng hòa xã hội chủ nghĩa việt nam ngày này 77 năm về trước, trên quảng trường lịch sử ""mùa thu hoa vàng nắng ba đình"", chủ tịch hồ chí minh đã đọc bản tuyên ngôn độc lập, khai sinh ra nước việt nam ta. đối với mỗi người việt nam, đây là mốc son chói lọi và là niềm tự hào không bao giờ quên.",0,dev,1
67287," cần phải nói thêm rằng, cả 3 vết lóa này đều đã gây ra hiện tượng mất sóng vô tuyến tạm thời trên trái đất, nhưng đó là khi chúng còn chưa kích hoạt các vụ phun trào cme.",0,dev,1
67298,"lưu kiến siêu - ứng viên sáng giá cho ghế ngoại trưởng trung quốc là ai? ngoại trưởng tần cương bị bãi chức và biến mất một cách bí ẩn từ mùa hè năm ngoái. ông vương nghị lên thay, có vẻ chỉ tạm thời. ông lưu kiến siêu, người đứng đầu ban liên lạc đối ngoại của ủy ban trung ương đảng cộng sản trung quốc được đánh giá sẽ là ngoại trưởng kế tiếp",0,dev,1
67323," những miếng thịt nạc ít dần đi trong mỗi bữa ăn, những bữa cơm với tóp mỡ cháy và canh rau khoai lang luộc ngày càng nhiều thêm. tôi cũng đủ lớn để nhận thấy sự khác thường hàng ngày. mẹ tôi dậy sớm hơn và ngủ muộn đi",0,dev,1
67338," “càng đọc tôi càng nhận ra rằng tôi không thể tìm thấy câu chuyện của mẹ tôi ở đâu cả.” “sống có một góc nhìn rất độc đáo khi kể về câu chuyện của một thiếu nữ việt nam tham gia cách mạng trong chiến khu trong bảy năm,” hải anh nói với bbc.",0,dev,1
67340, một lần nữa chúng tôi gồm có: tôi - thích thiên thuận & tt thích thông siêu. về phía cao đài chân truyền: chị nguyễn xuân mai và đồng đạo nguyễn ngọc sương. chúng tôi hân hạnh được tòa tổng lãnh sự quán (tlsq) hoa kỳ mời làm việc để trao đổi tình hình về niềm tin và tự do tôn giáo việt nam nói chung và hoàn cảnh nhiều năm qua ở chùa thiên quang nói riêng,0,dev,1
67341," chúng tôi trình bày những quan điểm tích cực về niềm tin tự do tôn giáo qua ba vấn đề: thứ nhất: về các tôn giáo độc lập chân truyền chính thống vẫn còn gặp nhiều khó khăn. tuy nhiên, từ khi tổng thống joe biden đến thăm việt nam cho đến nay tình hình có phần nhẹ nhàng hơn về cách ứng xử rất nhiều. thứ hai: về tình hình ghpgvntn và tăng đoàn ghpgvntn cũng như các chùa độc lập vẫn còn gặp nhiều khó khăn",0,dev,1
67343," thứ ba: thời gian gần đây phía chính quyền có hành động tích cực hơn đối với chùa thiên quang. ban ngành tỉnh br-vt và huyện xuyên mộc đến thăm và trao đổi, thấy chùa đã 24 năm qua giờ đã xuống cấp nghiêm trọng, không thể trụ được trong mùa mưa tới, chúng tôi đã trực tiếp nói với ông dũng (trưởng ban tôn giáo tỉnh) cũng như các cấp chính quyền. gần đây, chính quyền huyện - xã đến thăm và có thiện ý cho chúng tôi tu sửa lại",0,dev,1
67351,"thấu hiểu nỗi khổ của những nông dân nghèo khi ốm đau, bệnh tật, ông lê thanh hải ở quận ô môn, tp. cần thơ đã quyết tâm gắn bó với công việc sưu tầm thuốc nam để cứu người…một người làm việc thiện rồi cả xóm cùng làm theo, không lương và cũng không lợi nhuận. hành động của những nông dân miền tây nam bộ, một lần nữa cho thấy có những thứ không thể đong đếm bằng tiền bạc, mà chỉ có thể tính bằng cái tình, cái nghĩa dành cho nhau",0,dev,1
67353,"bài đăng mới nhất trên facebook của ông nguyễn thái hưng là vào tháng 7/2021, về cái chết của quân nhân trẻ trần đức đô - một sự kiện từng gây xôn xao dư luận việt nam. một vài video livestream khác của ông hưng còn lan truyền trên mạng xã hội, cho thấy ông hưng đang nói về vụ xung đột đất đai ở đồng tâm năm 2020, rằng cảnh sát 'đang đêm xông vào nhà, giết chết một ông cụ trên giường ngủ'.",1,dev,0
67355, đọc toàn bài tại:,1,dev,0
67358," với khu vực trưng bày ấn tượng về lịch sử báo chí việt nam; 8 gian trưng bày đặc biệt của báo nhân dân, đài truyền hình việt nam, đài tiếng nói việt nam, thông tấn xã việt nam, khối báo chí quân đội, khối báo chí công an, cổng thông tin điện tử chính phủ, văn phòng quốc hội và 112 gian trưng bày báo chí đặc sắc của những tờ báo, tạp chí từ phổ biến đến chuyên ngành, của các cơ sở đào tạo báo chí lớn tại hà nội và thành phố hồ chí minh, bao trùm các mặt đời sống kinh tế, chính trị, văn hóa, xã hội, quốc phòng, an ninh, đối ngoại. ngoài ra còn có 1 khu vực trưng bày riêng về lịch sử báo chí việt nam. các hoạt động khác của hội báo toàn quốc 2024 diễn ra từ 8h – 24h từ ngày 15-17/3, người dân được vào tham quan miễn phí",0,dev,1
