id,text,label,dataset_type,predict_label
41660," tuy nhiên, đây là sắc dân có đời sống văn hoá phát triển đa dạng và khả năng biến đổi nếp sinh hoạt tương đối dễ dàng. do vậy, người ta khó nhận thấy những tác động xấu của quá trình này. khi quá trình đô thị hoá và công nghiệp hoá xảy ra với các dân tộc thiểu số thì vấn đề không suôn sẻ như vậy",1,train,0
1470,Ngô Hiếu Giờ cmt ảnh này là bị ban chết me đấy ông ạ :v,1,train,0
37019,"ết con, đe dọa mang con đi t.ự t.ử khiến những đứa trẻ và người thân lo sợ thì người mẹ có thể phải đối mặt tội đe dọa gi",0,train,1
40937,".một đứa trẻ ngu si tứ chi phát triển thì cửa vào đời của nó sẽ hẹp vô cùng, nếu không làm vận động viên thì sẽ trở thành một bốc vác kiệt xuất, một phụ hồ lừng danh, một culi lẫm liệt… và vì thế dựa vào kết quả (tổng hợp) của quá trình học tập, rèn luyện thể chất người ta đánh giá đứa này xuất sắc hơn đứa kia. mục tiêu của giáo dục phổ thông xhcn là đạo tạo ra các ông người hoàn thiện từ nhân cách đạo đức đến các môn khoa học, thể chất… ông người nào hoàn thiện hơn thì hẳn nhiên phải được đánh giá xuất sắc hơn",0,train,1
6460,"Phim hồi hộp, gay cấn, nói chung là cung đáng đồng tiền bát gạo😁",0,train,1
27862,Mình cứ tưởng lại phải bắt báo mẹ thả xuống cho nó gặp,0,train,1
26658,Không nên nuôi chó dữ.,0,train,1
299,Đù nhìn giống ba tam kê đội tóc giả vl,1,train,0
5598,Đã tẩy chay nó từ lâu...quân khốn nạn,1,train,0
4484,mong cho nó trút moẹ tro vào quần !,1,train,0
10590,mày khôn vậy mày,0,train,1
36200,.diều khiển bác sĩ quân tânbinh ra benh án giả để giế.t me tôi,1,train,0
41644," người oan khốc đầy đường, đầy chợ, thì các ông ngoảnh mặt đi, tự dối lòng rằng các ông đang thực hiện sứ mệnh theo định hướng lớn. chuyện gì à? các ông ghen ghét, đố kỵ, nịnh bợ, mua danh, thèm khát quyền chức, tranh giành nhau từng tí quyền lợi, từng tí danh hão bằng cái móng tay. các ông hãnh diện với vai trò là kẻ canh cổng",0,train,1
3548,Đáng lẽ nhà nước tong chúng nó ra đảo hết mới phải. Mang tiền đi du lịch rồi mang virut báo hại nhà nước,1,train,0
31402,Nói thật là nhìn thế nào thì cũng không thấy thiện cảm với ông này.,1,train,0
31107,"Từ xưa đến nay, mỗi phát kiến mới đều gặp phải nghi ngờ và chống đối.Nó cũng không là ngoại lệ khi ở đâu đó tuyên bố đã chế vắc xin phòng dịch covid19 thành công.Và sẽ phải có một phong trào phản bác.Đó chính là cơ chế để loài người phát triển khoa học kỹ thuật đến ngày hôm nay",0,train,1
20105,Lào thì làm đc éo gì.,1,train,0
7085,12:58 Uýnh một bài dỏ cho cho cho cho cho cho...????!!!!,0,train,1
5879,"Sẽ có 1 ngày những người ủng hộ tự do, chống độc tài sẽ bị đám cầu thủ đỏ chửi bới, tục tằn ko khác gì đám bò đỏ chửi",1,train,0
3711,Anh em yếu sly ib,1,train,0
20018,Hồng Ánh thằng này đúng ko,0,train,1
17751,vậy theo chú Thằng Việt Phải làm gì????,0,train,1
3284,Ức hiếp dân thì giỏi lắm!,1,train,0
11464,"Đúng tên rồi đó, đây đéo phải Sài gòn :)",1,train,0
3884,Nay hơi chậm :)) cailozcatkhong,1,train,0
11316,Già mà non =(((,0,train,1
27874,"Tôi đọc mà ko biết chuyện gì sảy ra nữa.đau buốt ruột,mình cug có con gái tầm ấy tuổi mà hình dung ra cảnh như vậy đau lòng quá",0,train,1
36771,"công bố bảng xếp hạng hộ chiếu các nước đông nam á trong năm 2024! hộ chiếu singapore tiếp tục là hộ chiếu quyền lực nhất thế giới và xếp số 1 tại đông nam á, công dân singapore có thể đến 194 điểm đến toàn cầu mà không cần xin thị thực, đứng cuối bảng xếp hạng là myanmar. việt nam theo như lời của người đứng đầu đảng thì đất nước ta chưa bao giờ có vị thế như ngày hôm nay đang xếp ở vị trí thứ 3 .",1,train,0
43785," cách tốt nhất là mỗi lần hắn đậu xe thì tôi sẽ đứng từ trên cao mà tạt nước xuống cho ướt cái lò, khỏi nướng khỏi mùi thì khỏi thèm, đơn giản vậy thôi. rồi đến hôm nay, khi tay bán hạt dẻ cõng cha của hắn tới và muốn thuê cho ông cụ một phòng. tôi giấu bảng giá đi rồi đưa một ngón tay lên: “tiền thuê là một tấn, quên, một ngàn tấn hạt dẻ",0,train,1
36096," tôi cũng chẳng buồn lên án nhiều diễn viên, ca sĩ, hoa hậu đều mượn những phong trào xanh này, kết hợp từ thiện vùng cao, thêm chút đoàn hội thanh niên tình nguyện theo lời bác, vậy là đủ để đánh bóng tên tuổi sau mỗi scandal lỡ miệng - một công thức truyền thông đơn giản mà vẫn luôn hiệu quả trong cái văn hóa không đánh người chạy lại này. sao lại có một loại cảm giác dễ dãi như vậy nhỉ. tham gia một buổi dọn sạch cống là auto tự cho rằng mình đã cứu môi trường, hay thấy người ta xả rác ra sân thì thì chửi để cảm thấy mình được giáo dục tốt hơn",0,train,1
41797,"Trong một vụ án mới đây tại Đắk Lắk, có một người tên là Đặng Đăng Phước, nguyên giảng viên âm nhạc của trường Cao đẳng Sư phạm Đắk Lắk, đã bị toà án tỉnh này xét xử sơ thẩm. Thằng Phước bị bắt vào ngày 08/9/2022 với cáo buộc ""Tuyên truyền chống nhà nước"" theo Điều 117 của Bộ luật Hình sự 2015. Trong bài viết cuối cùng trên trang cá nhân Facebook của mình, ông Phước đã bày tỏ sự ủng hộ đối với Bùi Tuấn Lâm, người còn được biết đến với biệt danh 'Thánh rắc hành', người đã bị xử tù sau khi đăng video chế giễu bữa ăn đắt tiền tại nhà hàng của Salt Bae, người chủ của nhà hàng này là Bộ trưởng Công an Tô Lâm",1,train,0
26782,Gặp ngoài đời là tui chạy á,1,train,0
38293,"với giá tour 33 usd (gần 850.000 đồng), du khách có cơ hội tham quan 17 nhà vệ sinh công cộng với thiết kế độc đáo tại nhật bản để xóa tan định kiến về nơi thường được cho là ""bẩn thỉu và hôi hám"".",0,train,1
7161,"Thôi má ơi khỔ quá...má dạng háng từ vn qua tận bên mĩ, hết quan ta lại tới quan tây, gái 3/ toàn zay hết quá thất vọng",1,train,0
35,Tặng cho những con bò thích làm theo và học tập theo...🤣🤣,1,train,0
1730,"Gia mà nói chuyện vô duyên, khoe khoang đu thu",1,train,0
1471,Cô minh hiếu mà hết thời là mày cũng hết đường làm ăn luôn nha con bóng đồng tháp bán dồ giả,1,train,0
1422,Nói gì thì nói từ báo đảng là đáo tin được rồi,1,train,0
5731,"Bọn nó chọn tôm hùm, cá mú khơi ... nó đéo chọn cá gần bờ",1,train,0
38448," người dân hoang mang sau hàng loạt bài mà báo chí thi nhau đưa tin, dẫn tới một loại nhận định rằng xe điện rất nguy hiểm do có thể cháy nổ bất kỳ lúc nào. đúng là cái gì cũng có thể cháy được, nhưng mà ít ai biết được rằng, nguy cơ cháy nổ của xe điện thấp hơn 20 và 80 lần so với xe chạy xăng và dầu hỏa, dựa theo dữ liệu thống kê của hơn một thập kỷ vừa qua. trong suốt 14 năm, ở úc chỉ ghi nhận đúng 4 vụ xe điện tự cháy",1,train,0
39605," năm 2021 cũng là năm đánh dấu các vụ bắt bớ và xét xử những người đấu tranh như phạm đoan trang, trịnh bá phương, nguyễn thị tâm, đỗ nam trung, trương châu hữu danh cùng các thành viên nhóm ‘báo sạch’ và nhà báo lê trọng hùng. phải nói 2021 là một năm “bội thu” trong việc đàn áp nhân quyền. trong quá khứ, chuyện “vỗ béo làm thịt” cũng không phải là hiếm",1,train,0
6070,triệu hồi phúc nghẹo..trọng lú,1,train,0
26926,Đồ ăn nhìn đen thui là mất hứng liền,1,train,0
41671," đảng cộng sản đã độc quyền lãnh đạo toàn đất nước được gần nửa thế kỷ. cứ tạm cho giai đoạn sau khi cuộc chiến nam-bắc việt vừa kết thúc, do những sai lầm trong chính sách ngoại giao nên đảng cộng sản đã lại đẩy dân tộc vn vào hai cuộc chiến khác, với trung quốc ở biên giới phía bắc và với khmer đỏ ở biên giới tây nam, hao người tốn của, cộng thêm bị thế giới cấm vận nên kinh tế suy kiệt, mãi đến năm 1988 sau khi vn rút quân khỏi campuchia thì mọi chuyện mới thực sự yên ổn. cứ tạm cho giai đoạn đó vẫn còn bị cuốn vào chiến tranh, chịu hậu quả từ đó thì vn cũng đã mở cửa làm ăn với thế giới từ năm 1986 và kết thúc những cuộc chiến từ năm 1988",1,train,0
9678,Cạo lông lol há há há há 😂😂😂😂,0,train,1
10970,Chuẩn vl chứ còn gì nữa :((,0,train,1
14234,nhìn cái cảnh này buồn cười vch 😂,0,train,1
3635,nói làm lồn gì để rồi bị chửi =)),1,train,0
2408,Bóng dơ bóng bẩn bóng thúi,1,train,0
12446,Lại bảo đéo đáng yêu đi,0,train,1
28861,Lúc nhà bị mất chó khóc hết nước mắt tại sao lại có những người kiểu này nhỉ,1,train,0
28671,"À, lại theo giới truyền thông MU mua. 175 triệu hỏi mua chú nhóc 17 tuổi chưa khẳng định được gì thì đúng chỉ có truyền thông nhà barca tự biên tự diễn nâng nhau.",1,train,0
6886,Nguyễn Đăng Dự nhục mặt fan mu v bạn,1,train,0
9511,Đập hẳn hàm răng đi 🙂 đánh răng lâu vl,0,train,1
10943,Tôi tin vào người Nhật vì họ ko lấy sự dốc láo làm chân lý để sống .,0,train,1
3885,Báo chí gì mà nói sạo lộ liễu. Nản,1,train,0
27715,"Tài xế xe bồn, Ben, Cont, khách, tải Việt Nam là vậy họ không biết nhường đường hoặc chịu thua xe nào phía trên. Tỉnh ngộ lại đi cánh tài xế à, đua để nhiều chuyến đến lúc có tai nạn thì khổ người dân khổ cả chính mình và gia đình. Sống mà ích kỷ chỉ biết kiếm lợi về mình thì cũng không có hậu đâu.",1,train,0
4580,ad của page này chửi như muốn đổ cả rổ lồn vào mồm người khác ý :),1,train,0
3270,Mất mẹ fan cứng mặc dù vẫn tương tác đen vl,1,train,0
39049," chị thề, em mà trả lời được câu hỏi của chị thì chị không làm phản động nữa. p/s: tóm lại nhà em lại đi phú quốc một mình các bác ạ hehe. đi cùng cô ấy mất công bị theo dõi phiền phức, để cái đứa nó viết còn sai chính tả theo dõi mình nó mất giá trị của mình đi",1,train,0
26929,"Một người cha tuyệt vời ! Tình cha như núi Thái Sơn , nghĩa mẹ như nước trong nguồn chảy ra !!!",0,train,1
39342," chưa kịp về đến nhà, thì bất ngờ hai mẹ con chị bị xe tải chở đá tông trúng, bánh xe cán qua chân chị hương cùng con trai. ""dù đau nhưng tôi vẫn tỉnh táo, nhìn con trai nằm trong gầm xe tải tôi chỉ biết gào lên, xin mọi người hãy cứu lấy thằng bé"", chị hương kể lại. sau khi được người dân xung quanh hô hoán gọi cấp cứu, chị ngất lịm đi",0,train,1
7090,Chính phủ Nhật xin vái đcs VN 1 vái dài vãi đái :))),1,train,0
27080,Có lẻ tôi không có con mắt thẩm mỹ nên chỉ nhìn thấy. . . gớm .,1,train,0
32287,Điện mặt trời trong những năm gần đây do tiến bộ công nghệ nên giá đầu tư đã thấp hơn nhiều so với trước . Thực sự đã thu hút được các nguồn vốn tư nhân và là cứu cánh cho điện lực việt nam trong những năm tới (thiếu hụt đầu tư điện và sản lượng điện ) ! :VN:,0,train,1
30619,"Toàn bọn vô công rồi nghề, nhận thức yếu kém, làm việc bất lương lại nghĩ mình anh hùng, tài giỏi. Nên cho chúng bản án đích đáng, với khung hình cao nhất.",1,train,0
20220,"Đúng vậy, với người thích chê thì kiểu gì họ cũng chê được.",0,train,1
27349,"Chó bố sau khi đi làm xa về: ""thằng đen sỳ này là con ai ở đâu ra hả?""",0,train,1
19389,Về sờ trym cho buôn làng anh ơi. Dăm ba cái lẩu thái nắng lè lưỡi ăn k ngon 🤣🤣🤣,1,train,0
4984,"công nghệ làm sạch môi trường của nhật cản trở tham nhũng của công chức búa liềm, đúng là chuyện hài nhà sản",1,train,0
43884," Sau đó, xác của lão ta được quần chúng người dân ở khu phố văn hóa của thủ đô Hà Nội nhào ra vô số mảnh và vứt chúng cho chó ăn. Cả khu phố cuối cùng làm thịt con chó đó để tổ chức bữa tiệc ăn mừng sau khi đã tiêu diệt được một kẻ có âm mưu phá hoại thành quả xã hội chủ nghĩa của thủ đô cộng sản Hà Nội. Trong khi ăn, họ hô vang khẩu hiệu: “Tư tưởng Mác-Lê vô địch, bác Hồ vĩ đại muôn năm, thủ đô anh hùng bất hủ, đảng ta vinh quang sáng chói khắp địa đầu”",1,train,0
